MARKET	PER	DATE	YYYYMMDD	YYYYMM	YYYY	SVLM_EXC	STRN_EXC	SVLMKL_EXC	STRNKL_EXC	SVLMTT_EXC	STRNTT_EXC
HSX	D	2011/07/04	20110704	201107	2011	15270740	262348197000				
HSX	D	2011/07/01	20110701	201107	2011	21713830	327705445000				
HSX	D	2011/06/30	20110630	201106	2011	16661910	293267634000				
HSX	D	2011/06/29	20110629	201106	2011	17218310	288841856000				
HSX	D	2011/06/28	20110628	201106	2011	18999910	289018405000				
HSX	D	2011/06/27	20110627	201106	2011	17275400	311034418000				
HSX	D	2011/06/24	20110624	201106	2011	17350520	300688619000				
HSX	D	2011/06/23	20110623	201106	2011	17466300	283097143000				
HSX	D	2011/06/22	20110622	201106	2011	21684990	412796923000				
HSX	D	2011/06/21	20110621	201106	2011	24706910	446876228000				
HSX	D	2011/06/20	20110620	201106	2011	32261050	529108871000				
HSX	D	2011/06/17	20110617	201106	2011	45137880	801435649000				
HSX	D	2011/06/16	20110616	201106	2011	31527440	509518740000				
HSX	D	2011/06/15	20110615	201106	2011	40504940	642714633000				
HSX	D	2011/06/14	20110614	201106	2011	55136400	896102365000				
HSX	D	2011/06/13	20110613	201106	2011	33367350	543934300000				
HSX	D	2011/06/10	20110610	201106	2011	38284320	610509157000				
HSX	D	2011/06/09	20110609	201106	2011	26203210	406632912000				
HSX	D	2011/06/08	20110608	201106	2011	32207330	541328953000				
HSX	D	2011/06/07	20110607	201106	2011	29414900	530671463000				
HSX	D	2011/06/06	20110606	201106	2011	18640180	318508280000				
HSX	D	2011/06/03	20110603	201106	2011	44094270	775890825000				
HSX	D	2011/06/02	20110602	201106	2011	31267690	553241609000				
HSX	D	2011/06/01	20110601	201106	2011	28069330	476690284000				
HSX	D	2011/05/31	20110531	201105	2011	19678270	321353238000				
HSX	D	2011/05/30	20110530	201105	2011	24117570	397738321000				
HSX	D	2011/05/27	20110527	201105	2011	26524890	434574587000				
HSX	D	2011/05/26	20110526	201105	2011	41163360	685354398000				
HSX	D	2011/05/25	20110525	201105	2011	28469090	559802091000				
HSX	D	2011/05/24	20110524	201105	2011	32161240	584633123000				
HSX	D	2011/05/23	20110523	201105	2011	28670880	567656637000				
HSX	D	2011/05/20	20110520	201105	2011	24790820	532503806000				
HSX	D	2011/05/19	20110519	201105	2011	20487150	393911554000				
HSX	D	2011/05/18	20110518	201105	2011	25334600	484140461000				
HSX	D	2011/05/17	20110517	201105	2011	20639840	411172315000				
HSX	D	2011/05/16	20110516	201105	2011	18588380	362955951000				
HSX	D	2011/05/13	20110513	201105	2011	16606590	359062221000				
HSX	D	2011/05/12	20110512	201105	2011	14705750	282414608000				
HSX	D	2011/05/11	20110511	201105	2011	15241750	332307002000				
HSX	D	2011/05/10	20110510	201105	2011	14387450	290850817000				
HSX	D	2011/05/09	20110509	201105	2011	16258320	337659898000				
HSX	D	2011/05/06	20110506	201105	2011	14843590	310794012000				
HSX	D	2011/05/05	20110505	201105	2011	16041970	322263908000				
HSX	D	2011/05/04	20110504	201105	2011	15918820	349212810000				
HSX	D	2011/04/29	20110429	201104	2011	18552600	362103137000				
HSX	D	2011/04/28	20110428	201104	2011	16774980	346412699000				
HSX	D	2011/04/27	20110427	201104	2011	19374950	412363831000				
HSX	D	2011/04/26	20110426	201104	2011	19341780	383855551000				
HSX	D	2011/04/25	20110425	201104	2011	21039340	395416524000				
HSX	D	2011/04/22	20110422	201104	2011	21128530	389944109000				
HSX	D	2011/04/21	20110421	201104	2011	16934620	357197217000				
HSX	D	2011/04/20	20110420	201104	2011	16452980	350708763000				
HSX	D	2011/04/19	20110419	201104	2011	16451450	331245967000				
HSX	D	2011/04/18	20110418	201104	2011	22257890	429140700000				
HSX	D	2011/04/15	20110415	201104	2011	22101270	464117871000				
HSX	D	2011/04/14	20110414	201104	2011	18479070	360530407000				
HSX	D	2011/04/13	20110413	201104	2011	15522780	332560465000				
HSX	D	2011/04/08	20110408	201104	2011	17734870	390580252000				
HSX	D	2011/04/07	20110407	201104	2011	21900970	513123480000				
HSX	D	2011/04/06	20110406	201104	2011	23061940	496705518000				
HSX	D	2011/04/05	20110405	201104	2011	17296070	367215969000				
HSX	D	2011/04/04	20110404	201104	2011	19078810	408343339000				
HSX	D	2011/04/01	20110401	201104	2011	19789720	396485949000				
HSX	D	2011/03/31	20110331	201103	2011	20368690	415459277000				
HSX	D	2011/03/30	20110330	201103	2011	24016690	499269382000				
HSX	D	2011/03/29	20110329	201103	2011	27791830	595938262000				
HSX	D	2011/03/28	20110328	201103	2011	20287190	449428636000				
HSX	D	2011/03/25	20110325	201103	2011	24566980	494230862000				
HSX	D	2011/03/24	20110324	201103	2011	24854750	556205229000				
HSX	D	2011/03/23	20110323	201103	2011	26897280	588379235000				
HSX	D	2011/03/22	20110322	201103	2011	31696760	686835215000				
HSX	D	2011/03/21	20110321	201103	2011	35755140	752197603000				
HSX	D	2011/03/18	20110318	201103	2011	44736030	1069740700000				
HSX	D	2011/03/17	20110317	201103	2011	32088530	709389683000				
HSX	D	2011/03/16	20110316	201103	2011	28351790	669812797000				
HSX	D	2011/03/15	20110315	201103	2011	30627890	674557595000				
HSX	D	2011/03/14	20110314	201103	2011	41472130	853801291000				
HSX	D	2011/03/11	20110311	201103	2011	38176330	804690964000				
HSX	D	2011/03/10	20110310	201103	2011	32998920	688884932000				
HSX	D	2011/03/09	20110309	201103	2011	25468140	580893939000				
HSX	D	2011/03/08	20110308	201103	2011	24019410	560072381000				
HSX	D	2011/03/07	20110307	201103	2011	21124730	477997855000				
HSX	D	2011/03/04	20110304	201103	2011	25877230	545180150000				
HSX	D	2011/03/03	20110303	201103	2011	28229920	588961745000				
HSX	D	2011/03/02	20110302	201103	2011	43840730	898611707000				
HSX	D	2011/03/01	20110301	201103	2011	20404370	468865279000				
HSX	D	2011/02/28	20110228	201102	2011	29367820	658560458000				
HSX	D	2011/02/25	20110225	201102	2011	24422620	553109876000				
HSX	D	2011/02/24	20110224	201102	2011	39809880	877604725000				
HSX	D	2011/02/23	20110223	201102	2011	33932140	742094152000				
HSX	D	2011/02/22	20110222	201102	2011	48299760	1038183582000				
HSX	D	2011/02/21	20110221	201102	2011	46904500	995774380000				
HSX	D	2011/02/18	20110218	201102	2011	35628740	822179771000				
HSX	D	2011/02/17	20110217	201102	2011	33097320	765363859000				
HSX	D	2011/02/16	20110216	201102	2011	27551770	671686253000				
HSX	D	2011/02/15	20110215	201102	2011	31783600	746603180000				
HSX	D	2011/02/14	20110214	201102	2011	32695850	752902201000				
HSX	D	2011/02/11	20110211	201102	2011	32315650	775298202000				
HSX	D	2011/02/10	20110210	201102	2011	29500590	734626428000				
HSX	D	2011/02/09	20110209	201102	2011	30534270	823990894000				
HSX	D	2011/02/08	20110208	201102	2011	23753240	666216533000				
HSX	D	2011/01/28	20110128	201101	2011	34330250	860528453000				
HSX	D	2011/01/27	20110127	201101	2011	24991730	665724916000				
HSX	D	2011/01/26	20110126	201101	2011	18494300	484402124000				
HSX	D	2011/01/25	20110125	201101	2011	31409170	770531233000				
HSX	D	2011/01/24	20110124	201101	2011	33456820	896162019000				
HSX	D	2011/01/21	20110121	201101	2011	41844320	1099735826000				
HSX	D	2011/01/20	20110120	201101	2011	34094470	843345260000				
HSX	D	2011/01/19	20110119	201101	2011	37338740	980603482000				
HSX	D	2011/01/18	20110118	201101	2011	35726360	931867633000				
HSX	D	2011/01/17	20110117	201101	2011	38568170	976857368000				
HSX	D	2011/01/14	20110114	201101	2011	35392160	861991456000				
HSX	D	2011/01/13	20110113	201101	2011	24510530	605163683000				
HSX	D	2011/01/12	20110112	201101	2011	25795660	615893099000				
HSX	D	2011/01/11	20110111	201101	2011	33474820	753996827000				
HSX	D	2011/01/10	20110110	201101	2011	31730460	733389877000				
HSX	D	2011/01/07	20110107	201101	2011	27813560	699742933000				
HSX	D	2011/01/06	20110106	201101	2011	27445670	644497952000				
HSX	D	2011/01/05	20110105	201101	2011	31367930	721829431000				
HSX	D	2011/01/04	20110104	201101	2011	27342270	672101662000				
HSX	D	2010/12/31	20101231	201012	2010	38491540	959879381000				
HSX	D	2010/12/30	20101230	201012	2010	36814420	915918700000				
HSX	D	2010/12/29	20101229	201012	2010	46687080	1074581199000				
HSX	D	2010/12/28	20101228	201012	2010	46759910	1099394117000				
HSX	D	2010/12/27	20101227	201012	2010	31088790	731891333000				
HSX	D	2010/12/24	20101224	201012	2010	35742740	852011858000				
HSX	D	2010/12/23	20101223	201012	2010	49795440	1193148145000				
HSX	D	2010/12/22	20101222	201012	2010	51925010	1187349312000				
HSX	D	2010/12/21	20101221	201012	2010	60786210	1463710140000				
HSX	D	2010/12/20	20101220	201012	2010	61831860	1442576801000				
HSX	D	2010/12/17	20101217	201012	2010	68627420	1677683101000				
HSX	D	2010/12/16	20101216	201012	2010	72491620	1654569332000				
HSX	D	2010/12/15	20101215	201012	2010	85196150	1988463772000				
HSX	D	2010/12/14	20101214	201012	2010	120541890	2848528976000				
HSX	D	2010/12/13	20101213	201012	2010	76074610	1755959411000				
HSX	D	2010/12/10	20101210	201012	2010	71250650	1685418828000				
HSX	D	2010/12/09	20101209	201012	2010	56818460	1266322788000				
HSX	D	2010/12/08	20101208	201012	2010	67464870	1489602955000				
HSX	D	2010/12/07	20101207	201012	2010	81157760	1883878691000				
HSX	D	2010/12/06	20101206	201012	2010	83901210	1932827399000				
HSX	D	2010/12/03	20101203	201012	2010	67330430	1430536207000				
HSX	D	2010/12/02	20101202	201012	2010	59472880	1268910750000				
HSX	D	2010/12/01	20101201	201012	2010	44790510	976326613000				
HSX	D	2010/11/30	20101130	201011	2010	61323910	1266592204000				
HSX	D	2010/11/29	20101129	201011	2010	30468920	635027101000				
HSX	D	2010/11/26	20101126	201011	2010	32433220	633926089000				
HSX	D	2010/11/25	20101125	201011	2010	31518260	624500131000				
HSX	D	2010/11/24	20101124	201011	2010	24772730	486184485000				
HSX	D	2010/11/23	20101123	201011	2010	22157130	484131253000				
HSX	D	2010/11/22	20101122	201011	2010	23175200	485534852000				
HSX	D	2010/11/19	20101119	201011	2010	24518680	517934051000				
HSX	D	2010/11/18	20101118	201011	2010	26106800	553777817000				
HSX	D	2010/11/17	20101117	201011	2010	24712860	535211539000				
HSX	D	2010/11/16	20101116	201011	2010	30161190	632540895000				
HSX	D	2010/11/15	20101115	201011	2010	25996130	535247600000				
HSX	D	2010/11/12	20101112	201011	2010	38449200	805299745000				
HSX	D	2010/11/11	20101111	201011	2010	23145690	509211087000				
HSX	D	2010/11/10	20101110	201011	2010	20774720	476578878000				
HSX	D	2010/11/09	20101109	201011	2010	30284270	675229560000				
HSX	D	2010/11/08	20101108	201011	2010	26583330	659984034000				
HSX	D	2010/11/05	20101105	201011	2010	29350190	722097306000				
HSX	D	2010/11/04	20101104	201011	2010	22964520	511024181000				
HSX	D	2010/11/03	20101103	201011	2010	22355470	507093362000				
HSX	D	2010/11/02	20101102	201011	2010	22738440	531510996000				
HSX	D	2010/11/01	20101101	201011	2010	17646680	431782664000				
HSX	D	2010/10/29	20101029	201010	2010	22331160	552584981000				
HSX	D	2010/10/28	20101028	201010	2010	19797920	456204173000				
HSX	D	2010/10/27	20101027	201010	2010	23079760	565675847000				
HSX	D	2010/10/26	20101026	201010	2010	29756900	703156566000				
HSX	D	2010/10/25	20101025	201010	2010	22986970	575710151000				
HSX	D	2010/10/22	20101022	201010	2010	23732890	541116109000				
HSX	D	2010/10/21	20101021	201010	2010	26189130	588350884000				
HSX	D	2010/10/20	20101020	201010	2010	36266640	830068462000				
HSX	D	2010/10/19	20101019	201010	2010	30860110	772820477000				
HSX	D	2010/10/18	20101018	201010	2010	19478210	513061935000				
HSX	D	2010/10/15	20101015	201010	2010	22241620	588375893000				
HSX	D	2010/10/14	20101014	201010	2010	20755200	539500990000				
HSX	D	2010/10/13	20101013	201010	2010	21563620	566150395000				
HSX	D	2010/10/12	20101012	201010	2010	25696260	612158805000				
HSX	D	2010/10/11	20101011	201010	2010	19438470	481115735000				
HSX	D	2010/10/08	20101008	201010	2010	27958670	702284069000				
HSX	D	2010/10/07	20101007	201010	2010	33904250	912793622000				
HSX	D	2010/10/06	20101006	201010	2010	33461580	890119364000				
HSX	D	2010/10/05	20101005	201010	2010	31308570	794318238000				
HSX	D	2010/10/04	20101004	201010	2010	45238620	1085289995000				
HSX	D	2010/10/01	20101001	201010	2010	27802530	717611473000				
HSX	D	2010/09/30	20100930	201009	2010	29488610	770874731000				
HSX	D	2010/09/29	20100929	201009	2010	29185200	779157678000				
HSX	D	2010/09/28	20100928	201009	2010	34603670	941139971000				
HSX	D	2010/09/27	20100927	201009	2010	32476360	841784238000				
HSX	D	2010/09/24	20100924	201009	2010	31808720	797497123000				
HSX	D	2010/09/23	20100923	201009	2010	43598970	1124303214000				
HSX	D	2010/09/22	20100922	201009	2010	29175500	790153137000				
HSX	D	2010/09/21	20100921	201009	2010	55296530	1638750811000				
HSX	D	2010/09/20	20100920	201009	2010	48058650	1261561827000				
HSX	D	2010/09/17	20100917	201009	2010	45913450	1188220514000				
HSX	D	2010/09/16	20100916	201009	2010	28021020	750155408000				
HSX	D	2010/09/15	20100915	201009	2010	33527920	859606724000				
HSX	D	2010/09/14	20100914	201009	2010	34140800	854070662000				
HSX	D	2010/09/13	20100913	201009	2010	43419110	1030409302000				
HSX	D	2010/09/10	20100910	201009	2010	51230290	1286203257000				
HSX	D	2010/09/09	20100909	201009	2010	45427960	1128913801000				
HSX	D	2010/09/08	20100908	201009	2010	51852900	1277339537000				
HSX	D	2010/09/07	20100907	201009	2010	50681140	1297515862000				
HSX	D	2010/09/06	20100906	201009	2010	52271910	1370867269000				
HSX	D	2010/09/01	20100901	201009	2010	44272200	1145822516000				
HSX	D	2010/08/31	20100831	201008	2010	51600840	1347224749000				
HSX	D	2010/08/30	20100830	201008	2010	31624700	775020458000				
HSX	D	2010/08/27	20100827	201008	2010	30312360	748270825000				
HSX	D	2010/08/26	20100826	201008	2010	37495590	894839885000				
HSX	D	2010/08/25	20100825	201008	2010	47632820	1120097958000				
HSX	D	2010/08/24	20100824	201008	2010	41572030	998312638000				
HSX	D	2010/08/23	20100823	201008	2010	20573280	527460313000				
HSX	D	2010/08/20	20100820	201008	2010	31245260	782130625000				
HSX	D	2010/08/19	20100819	201008	2010	25348100	621927874000				
HSX	D	2010/08/18	20100818	201008	2010	34025830	877352510000				
HSX	D	2010/08/17	20100817	201008	2010	31767080	913668229000				
HSX	D	2010/08/16	20100816	201008	2010	36493840	947366870000				
HSX	D	2010/08/13	20100813	201008	2010	38631800	1004723116000				
HSX	D	2010/08/12	20100812	201008	2010	46152830	1154938758000				
HSX	D	2010/08/11	20100811	201008	2010	33452110	869543250000				
HSX	D	2010/08/10	20100810	201008	2010	48055640	1275223388000				
HSX	D	2010/08/09	20100809	201008	2010	39348370	1060503181000				
HSX	D	2010/08/06	20100806	201008	2010	30619100	878470850000				
HSX	D	2010/08/05	20100805	201008	2010	31517910	898903587000				
HSX	D	2010/08/04	20100804	201008	2010	34771410	1019956729000				
HSX	D	2010/08/03	20100803	201008	2010	38239760	1134229966000				
HSX	D	2010/08/02	20100802	201008	2010	33944080	967422651000				
HSX	D	2010/07/30	20100730	201007	2010	39047780	1154101564000				
HSX	D	2010/07/29	20100729	201007	2010	34725690	1010026649000				
HSX	D	2010/07/28	20100728	201007	2010	39496510	1134532783000				
HSX	D	2010/07/27	20100727	201007	2010	40870050	1246107689000				
HSX	D	2010/07/26	20100726	201007	2010	39455100	1131303679000				
HSX	D	2010/07/23	20100723	201007	2010	36267360	1091094301000				
HSX	D	2010/07/22	20100722	201007	2010	45503120	1316379226000				
HSX	D	2010/07/21	20100721	201007	2010	43793720	1279262886000				
HSX	D	2010/07/20	20100720	201007	2010	42415070	1226455455000				
HSX	D	2010/07/19	20100719	201007	2010	39889670	1164287486000				
HSX	D	2010/07/16	20100716	201007	2010	42972720	1296133889000				
HSX	D	2010/07/15	20100715	201007	2010	38631910	1139709475000				
HSX	D	2010/07/14	20100714	201007	2010	49037720	1472216179000				
HSX	D	2010/07/13	20100713	201007	2010	42820310	1265544221000				
HSX	D	2010/07/12	20100712	201007	2010	27813130	792263184000				
HSX	D	2010/07/09	20100709	201007	2010	28589620	793268932000				
HSX	D	2010/07/08	20100708	201007	2010	36092580	1003997056000				
HSX	D	2010/07/07	20100707	201007	2010	38950980	1067101421000				
HSX	D	2010/07/06	20100706	201007	2010	45588070	1280954393000				
HSX	D	2010/07/05	20100705	201007	2010	35334400	1035516064000				
HSX	D	2010/07/02	20100702	201007	2010	37273730	1089536574000				
HSX	D	2010/07/01	20100701	201007	2010	40179830	1118544822000				
HSX	D	2010/06/30	20100630	201006	2010	47079000	1310685252000				
HSX	D	2010/06/29	20100629	201006	2010	41122520	1259076301000				
HSX	D	2010/06/28	20100628	201006	2010	41057200	1214099750000				
HSX	D	2010/06/25	20100625	201006	2010	50146980	1501319448000				
HSX	D	2010/06/24	20100624	201006	2010	49985320	1492859488000				
HSX	D	2010/06/23	20100623	201006	2010	43981050	1298505640000				
HSX	D	2010/06/22	20100622	201006	2010	74320510	2108881891000				
HSX	D	2010/06/21	20100621	201006	2010	45997430	1377986268000				
HSX	D	2010/06/18	20100618	201006	2010	50575230	1611599073000				
HSX	D	2010/06/17	20100617	201006	2010	44396470	1426536452000				
HSX	D	2010/06/16	20100616	201006	2010	47669100	1538793499000				
HSX	D	2010/06/15	20100615	201006	2010	44179530	1408027047000				
HSX	D	2010/06/14	20100614	201006	2010	38777420	1226762238000				
HSX	D	2010/06/11	20100611	201006	2010	37923920	1297015941000				
HSX	D	2010/06/10	20100610	201006	2010	30470610	946830617000				
HSX	D	2010/06/09	20100609	201006	2010	31596380	1042665264000				
HSX	D	2010/06/08	20100608	201006	2010	35991760	1108282315000				
HSX	D	2010/06/07	20100607	201006	2010	48877280	1555055911000				
HSX	D	2010/06/04	20100604	201006	2010	44870490	1419161446000				
HSX	D	2010/06/03	20100603	201006	2010	44107740	1434875717000				
HSX	D	2010/06/02	20100602	201006	2010	37356930	1196075079000				
HSX	D	2010/06/01	20100601	201006	2010	35623120	1120543075000				
HSX	D	2010/05/31	20100531	201005	2010	39645390	1281761474000				
HSX	D	2010/05/28	20100528	201005	2010	55511800	1873823493000				
HSX	D	2010/05/27	20100527	201005	2010	37021150	1224670095000				
HSX	D	2010/05/26	20100526	201005	2010	37015500	1144979096000				
HSX	D	2010/05/25	20100525	201005	2010	40760550	1264608649000				
HSX	D	2010/05/24	20100524	201005	2010	38570640	1206300703000				
HSX	D	2010/05/21	20100521	201005	2010	56014090	1847566419000				
